Authors_Name;Affiliation;url_photos
Sylvie Treuillet;@univ-orleans.fr;https://scholar.google.com/citations?view_op=medium_photo&user=L7tQvtwAAAAJ
Sylvie Tricot;;
Sylwia Ozdowska;;
Sènami C Fréjus Ahomagnon;;
Sébastien Adam;@univ-rouen.fr;https://scholar.google.com/citations?view_op=medium_photo&user=vNZC5qcAAAAJ
Sébastien Caquard;@concordia.ca;https://scholar.google.com/citations?view_op=medium_photo&user=VbPLXyIAAAAJ
Sébastien Da Silva;@uss.cl;https://scholar.google.com/citations?view_op=medium_photo&user=utyVZggAAAAJ
Sébastien Derivaux;;https://scholar.google.com/citations?view_op=medium_photo&user=cRHTKg4AAAAJ
Sébastien Duplessis;@nancy.inra.fr;https://scholar.google.com/citations?view_op=medium_photo&user=eUEKPngAAAAJ
Sébastien Ferré;@irisa.fr;https://scholar.google.com/citations?view_op=medium_photo&user=gQx35bsAAAAJ
Sébastien Gaucel;;https://scholar.google.com/citations?view_op=medium_photo&user=5q-AOjkAAAAJ
Sébastien Harispe;@mines-ales.fr;https://scholar.google.com/citations?view_op=medium_photo&user=X8BvFS8AAAAJ
Sébastien Heymann;@linkurio.us;https://scholar.google.com/citations?view_op=medium_photo&user=rEsZGWwAAAAJ
Sébastien Jesset;;
Sébastien Lafon;@inra.fr;https://scholar.google.com/citations?view_op=medium_photo&user=qHASolwAAAAJ
Sébastien Lallé;@cs.ubc.ca;https://scholar.google.com/citations?view_op=medium_photo&user=WOtsqRQAAAAJ
Sébastien Lefèvre;@irisa.fr;https://scholar.google.com/citations?view_op=medium_photo&user=C_8NI7IAAAAJ
Sébastien Mustière;@ign.fr;https://scholar.google.com/citations?view_op=medium_photo&user=2Ba_kK0AAAAJ
Sébastien Nedjar;;
Sébastien Quirion;;
Sébastien Régis;;
Séverine Kirchner;;
Séverine Lair;;
Tahar Kechadi;;
Taimur Qureshi;@telenor.com;https://scholar.google.com/citations?view_op=medium_photo&user=LIWSt8kAAAAJ
Takao Miura;;
Takeaki Uno;@nii.jp;https://scholar.google.com/citations?view_op=medium_photo&user=U5pQiuoAAAAJ
Talel Abdessalem;@telecom-paris.fr;https://scholar.google.com/citations?view_op=medium_photo&user=EFFJOMkAAAAJ
Talel Abdesssalem;;
Tao Wan;@sjtu.edu.cn;https://scholar.google.com/citations?view_op=medium_photo&user=xSNJKa0AAAAJ
Tao-Yuan Jen;;
Tarek Benkhelif;;
Tarek Hamrouni;@fst.rnu.tn;https://scholar.google.com/citations?view_op=medium_photo&user=_MUiz9wAAAAJ
Tarek Yahiaoui;;
Tarn Duong;@ecov.fr;https://scholar.google.com/citations?view_op=medium_photo&user=ZprMc7EAAAAJ
Tassadit Bouadi;@irisa.fr;https://scholar.google.com/citations?view_op=medium_photo&user=A0xru04AAAAJ
Ted Gueniche;@google.com;https://scholar.google.com/citations?view_op=medium_photo&user=eOqMZ0wAAAAJ
Teddy Boula;;
Teddy Debroutelle;;
Teddy Turmeaux;;
Teh Amouh;;
Thabet Slimani;@tu.edu.sa;https://scholar.google.com/citations?view_op=medium_photo&user=QEdHOQoAAAAJ
Thanh-Nghi Do;@cit.ctu.edu.vn;https://scholar.google.com/citations?view_op=medium_photo&user=OUSCECUAAAAJ
Thanh-Nghi Doan;@agu.edu.vn;https://scholar.google.com/citations?view_op=medium_photo&user=7sym8xMAAAAJ
Thanh-Trung Van;;
Thi-Bich-Hanh Dao;@univ-orleans.fr;https://scholar.google.com/citations?view_op=medium_photo&user=vYHslB8AAAAJ
Thierno Diallo;@ism.edu.sn;https://scholar.google.com/citations?view_op=medium_photo&user=fw0UxH8AAAAJ
Thierry Artières;@lis-lab.fr;https://scholar.google.com/citations?view_op=medium_photo&user=p0-_w_AAAAAJ
Thierry Charnois;@lipn.univ-paris13.fr;https://scholar.google.com/citations?view_op=medium_photo&user=buYLEKk35R4C
Thierry Despeyroux;;
Thierry Laugier;;
Thierry Nodenot;;
Thierry Paquet;@univ-rouen.fr;https://scholar.google.com/citations?view_op=medium_photo&user=RyiHpqsAAAAJ
Thierry Urruty;;
Thomas Baerecke;@switch.ch;https://scholar.google.com/citations?view_op=medium_photo&user=INWOim8AAAAJ
Thomas Baudel;@thomas.baudel.name;https://scholar.google.com/citations?view_op=medium_photo&user=EQMfstkAAAAJ
Thomas Bourquard;;
Thomas Burger;@cea.fr;https://scholar.google.com/citations?view_op=medium_photo&user=w-U2SwoAAAAJ
Thomas Cerqueus;@lengow.com;https://scholar.google.com/citations?view_op=medium_photo&user=v7FGOH0AAAAJ
Thomas Delavallade;;
Thomas Devogele;@univ-tours.fr;https://scholar.google.com/citations?view_op=medium_photo&user=dpiIzykAAAAJ
Thomas Dietenbeck;;
Thomas Guyet;@agrocampus-ouest.fr;https://scholar.google.com/citations?view_op=medium_photo&user=cuNKrFoAAAAJ
Thomas Hecht;;https://scholar.google.com/citations?view_op=medium_photo&user=xf3zJP4AAAAJ
Thomas Heitz;;https://scholar.google.com/citations?view_op=medium_photo&user=dMXzCwcAAAAJ
Thomas Lebarbé;;
Thomas Ludwig;@org.dkrz.de;https://scholar.google.com/citations?view_op=medium_photo&user=1hYJMgsAAAAJ
Thomas Meilender;;
Thomas Piton;@ep.fr;https://scholar.google.com/citations?view_op=medium_photo&user=9-PKJmIAAAAJ
Thomas Raimbault;@raimbault.eu;https://scholar.google.com/citations?view_op=medium_photo&user=21TrSOgAAAAJ
Thomas Tamisier;;
Thérèse Libourel;@umontpellier.fr;https://scholar.google.com/citations?view_op=medium_photo&user=WI4DiFgAAAAJ
Tianyang Liu;;
Tias Guns;@vub.ac.be;https://scholar.google.com/citations?view_op=medium_photo&user=hcjme5kAAAAJ
Tim Van de Cruys;@irit.fr;https://scholar.google.com/citations?view_op=medium_photo&user=l5uIkCcAAAAJ
Tita Kyriacopoulou;;
Toader Gherasim;@univ-nantes.fr;https://scholar.google.com/citations?view_op=medium_photo&user=n5AigNsAAAAJ
Tony Bourdier;@iraiser.eu;https://scholar.google.com/citations?view_op=medium_photo&user=LtwpfEIAAAAJ
Toon Calders;@uantwerpen.be;https://scholar.google.com/citations?view_op=medium_photo&user=CcqxbMkAAAAJ
Torben Bach Pedersen;@cs.aau.dk;https://scholar.google.com/citations?view_op=medium_photo&user=XGzPuKEAAAAJ
Torsten Schaub;@cs.uni-potsdam.de;https://scholar.google.com/citations?view_op=medium_photo&user=XknBv7MAAAAJ
Tova Milo;@cs.tau.ac.il;https://scholar.google.com/citations?view_op=medium_photo&user=X1-ovCkAAAAJ
Trinh Minh Tri Do;@idiap.ch;https://scholar.google.com/citations?view_op=medium_photo&user=wV5qZAQAAAAJ
Troullinos Michalis;;
Tsitsanis Anastasios;;
Tugdual Sarazin;;
Tuong-Vinh Truong;;
Tuyet-Tram Dang-Ngoc;;
Usama M. Fayyad;;
Valentin Loux;@jouy.inra.fr;https://scholar.google.com/citations?view_op=medium_photo&user=j4FDjDgAAAAJ
Valentina Ceausu;;
Valentina Dragos;;
Valeriu Cornea;;
Valérie Beaudouin;@telecom-paristech.fr;https://scholar.google.com/citations?view_op=medium_photo&user=7RwhDf8AAAAJ
Van-Hoa Nguyen;@ntu.edu.vn;https://scholar.google.com/citations?view_op=medium_photo&user=t5eyPjUAAAAJ
Vanda Luengo;@lip6.fr;https://scholar.google.com/citations?view_op=medium_photo&user=mgbIHmIAAAAJ
Vasile-Marian Scuturici;@insa-lyon.fr;https://scholar.google.com/citations?view_op=medium_photo&user=MGxWTikAAAAJ
Victor Codocedo;;
Victor Gabillon;@huawei.com;https://scholar.google.com/citations?view_op=medium_photo&user=PL2qAE8AAAAJ
Victoria Eugenia Ospina;@escuelaing.edu.co;https://scholar.google.com/citations?view_op=medium_photo&user=eCE_xPwAAAAJ
Viet Phan Luong;;
Vincent Besson;;
Vincent Claveau;;
Vincent Courboulay;@univ-lr.fr;https://scholar.google.com/citations?view_op=medium_photo&user=CKKehzgAAAAJ
Vincent Derozier;;
Vincent Dubois;@misha.fr;https://scholar.google.com/citations?view_op=medium_photo&user=wsqPgMoAAAAJ
Vincent Forissier;;
Vincent Labatut;@univ-avignon.fr;https://scholar.google.com/citations?view_op=medium_photo&user=I8GnHekAAAAJ
Vincent Lemaire;@orange.com;https://scholar.google.com/citations?view_op=medium_photo&user=kA_LLAQAAAAJ
Vincent Levorato;;
Vincent Philippé;@umontreal.ca;https://scholar.google.com/citations?view_op=medium_photo&user=CiRENc0AAAAJ
Vincent Pisetta;;
Violaine Antoine;;
Virginie Lefort;;
Virginie Sans;;
Vivien Kraus;;
Vladislav Matviico;;
Véronique Delcroix;@univ-valenciennes.fr;https://scholar.google.com/citations?view_op=medium_photo&user=kjN_sooAAAAJ
Wagner Meira Jr;@dcc.ufmg.br;https://scholar.google.com/citations?view_op=medium_photo&user=oad6_oEAAAAJ
Wajdi Dhifli;@univ-lille.fr;https://scholar.google.com/citations?view_op=medium_photo&user=gez3VhYAAAAJ
Walid Erray;;
Wedjene Khiari;;
Wei Wang;@ucr.edu;https://scholar.google.com/citations?view_op=medium_photo&user=JFrpRBIAAAAJ
Wided Souidène;;
William Correa Beltran;;
William Raynaut;;
William Vacher;;
Willy Allègre;;
Willy Ugarte;@upc.edu.pe;https://scholar.google.com/citations?view_op=medium_photo&user=ldU70bMAAAAJ
Wissam Siblini;@univ-nantes.fr;https://scholar.google.com/citations?view_op=medium_photo&user=vfEDkVIAAAAJ
Xavier Aimé;@xavier.edu;https://scholar.google.com/citations?view_op=medium_photo&user=xDGlJ28AAAAJ
Xavier Baril;@ub.edu;https://scholar.google.com/citations?view_op=medium_photo&user=dWKcNxsAAAAJ
Xavier Denis;@sjri.res.in;https://scholar.google.com/citations?view_op=medium_photo&user=hF8LRo8AAAAJ
Xavier Dolques;;
Xavier Mazur;;
Xavier Morandi;;
Xavier Polanco;@ug.uchile.cl;https://scholar.google.com/citations?view_op=medium_photo&user=UzLdgKEAAAAJ
Xinyu Wang;@smail.nju.edu.cn;https://scholar.google.com/citations?view_op=medium_photo&user=YziyAyEAAAAJ
Xuan-Hiep Huynh;;
Yacine Sam;;
Yahia Lebbah;@univ-oran.dz;https://scholar.google.com/citations?view_op=medium_photo&user=ZDqSWWgAAAAJ
Yahia Slimani;@fst.rnu.tn;https://scholar.google.com/citations?view_op=medium_photo&user=D9SGIdkAAAAJ
Yahya Slimani;@fst.rnu.tn;https://scholar.google.com/citations?view_op=medium_photo&user=D9SGIdkAAAAJ
Yakoub Salhi;@cril.fr;https://scholar.google.com/citations?view_op=medium_photo&user=EzdJ-fMAAAAJ
Yann Chevaleyre;;https://scholar.google.com/citations?view_op=medium_photo&user=SF6g8p4AAAAJ
Yann Dauxais;@cs.kuleuven.be;https://scholar.google.com/citations?view_op=medium_photo&user=MF8up2QAAAAJ
Yann Pollet;;
Yannick Jacques;;
Yannick Miras;@mnhn.fr;https://scholar.google.com/citations?view_op=medium_photo&user=PrQTxUIAAAAJ
Yannick Prié;@yannickprie.net;https://scholar.google.com/citations?view_op=medium_photo&user=oZkePtQAAAAJ
Yannick Toussaint;;
Yasmine Mesbahi;;
Yassine Benabbas;;
Yassine Mrabet;;
Yassine Namir;;
Yelen Per;;
Yeow Wei Choong;;
Yi Yu;@cs.uregina.ca;https://scholar.google.com/citations?view_op=medium_photo&user=_aL0fcQAAAAJ
Yoan Chabot;@orange.com;https://scholar.google.com/citations?view_op=medium_photo&user=QKcqdfoAAAAJ
Yoann Didry;;
Yoann Dupont;;
Yoann Pitarch;@irit.fr;https://scholar.google.com/citations?view_op=medium_photo&user=Kmpo1UsAAAAJ
Yoanne Didry;@list.lu;https://scholar.google.com/citations?view_op=medium_photo&user=dBWmTVoAAAAJ
Youcef Bouziane;;
Younes Abid;@fss.rnu.tn;https://scholar.google.com/citations?view_op=medium_photo&user=ItVxFSIAAAAJ
Younès Bennani;@lipn.univ-paris13.fr;https://scholar.google.com/citations?view_op=medium_photo&user=AsoxpxMAAAAJ
Yousra Chabchoub;;https://scholar.google.com/citations?view_op=medium_photo&user=ctJOerMAAAAJ
Youssef Chahir;@bellevue.edu;https://scholar.google.com/citations?view_op=medium_photo&user=TYlDMrEAAAAJ
Youssef Hadi;;https://scholar.google.com/citations?view_op=medium_photo&user=fBD8Gd8AAAAJ
Youssef Zinbi;;
Yuan Lin;@hku.hk;https://scholar.google.com/citations?view_op=medium_photo&user=eUPtdC8AAAAJ
Yue Feng;@hznu.edu.cn;https://scholar.google.com/citations?view_op=medium_photo&user=yOStJacAAAAJ
Yuichiro Kase;;
Yves Caron;;
Yves Chiricota;;
Yves Kodratoff;;
Yves Laprie;;
Yves Lechevallier;;
Yves Mercadier;;
Yves Moinard;;
Zahir Maazouzi;;
Zahra Kebaili;;
Zaia Alimazighi;@usthb.dz;https://scholar.google.com/citations?view_op=medium_photo&user=jVyQTx4AAAAJ
Zakaria Boulouard;;
Zakaria Elberrichi;@univ-sba.dz;https://scholar.google.com/citations?view_op=medium_photo&user=oZ7UoJQAAAAJ
Zakia Kazi Aoul;;
Zakia Kazi-aoul;;
Zaïdi Sahnoun;;
Zhi Cheng;@vip.163.com;https://scholar.google.com/citations?view_op=medium_photo&user=JDXArBMAAAAJ
Ziad Mansouri;;
Zina Bouattou;@univ-mosta.dz;https://scholar.google.com/citations?view_op=medium_photo&user=uVhvXOEAAAAJ
Zohra Bellahsene;@lirmm.fr;https://scholar.google.com/citations?view_op=medium_photo&user=PBxCac8AAAAJ
Zohra Ben Said;@alum.uca.es;https://scholar.google.com/citations?view_op=medium_photo&user=IJM7UWYAAAAJ
Zoltan Miklos;@univ-rennes1.fr;https://scholar.google.com/citations?view_op=medium_photo&user=EujknBsAAAAJ
Zoubida Kedad;;
Zoulikha Heddadji;;
Éric Gaussier;@imag.fr;https://scholar.google.com/citations?view_op=medium_photo&user=rCpJslsAAAAJ
Éric Trupin;;
Étienne-Cuvelier;;
